Sex,Age,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023,2023 - 2024,2024 - 2025,2025 - 2026,2026 - 2027,2027 - 2028,2028 - 2029,2029 - 2030,2030 - 2031,2031 - 2032,2032 - 2033,2033 - 2034,2034 - 2035,2035 - 2036,2036 - 2037,2037 - 2038,2038 - 2039,2039 - 2040,2040 - 2041,2041 - 2042,2042 - 2043,2043 - 2044,2044 - 2045,2045 - 2046,2046 - 2047,2047 - 2048,2048 - 2049,2049 - 2050,2050 - 2051,2051 - 2052,2052 - 2053,2053 - 2054,2054 - 2055,2055 - 2056,2056 - 2057,2057 - 2058,2058 - 2059,2059 - 2060,2060 - 2061,2061 - 2062,2062 - 2063,2063 - 2064,2064 - 2065,2065 - 2066,2066 - 2067,2067 - 2068,2068 - 2069,2069 - 2070,2070 - 2071,2071 - 2072,2072 - 2073,2073 - 2074,2074 - 2075,2075 - 2076,2076 - 2077,2077 - 2078,2078 - 2079,2079 - 2080,2080 - 2081,2081 - 2082,2082 - 2083,2083 - 2084,2084 - 2085,2085 - 2086,2086 - 2087,2087 - 2088,2088 - 2089,2089 - 2090,2090 - 2091,2091 - 2092,2092 - 2093,2093 - 2094,2094 - 2095,2095 - 2096,2096 - 2097,2097 - 2098,2098 - 2099,2099 - 2100,2100 - 2101,2101 - 2102,2102 - 2103,2103 - 2104,2104 - 2105,2105 - 2106,2106 - 2107,2107 - 2108,2108 - 2109,2109 - 2110,2110 - 2111,2111 - 2112,2112 - 2113,2113 - 2114
2,54,334.5088161,307.0251973,301.4809007,296.0900787,291.331463,286.2143907,281.4422436,276.8696938,272.4482665,268.1705419,263.8816416,259.9441562,256.2561756,252.1826419,248.7444011,245.3454516,241.7816395,238.1862596,235.1505486,231.9481863,229.0372362,226.0977146,223.4927057,220.7185895,217.9237704,215.2552304,212.7676323,210.2753356,208.0012463,205.5814932,203.14635,200.537406,198.4197362,195.8480655,193.2349922,191.078357,188.85937,186.4009822,183.9781761,181.9683143,179.4740535,177.7579994,175.1908961,173.1066923,171.142595,169.1005636,166.9822946,164.8358463,162.9256734,161.2714148,159.0657165,157.1588742,154.9760869,153.4276094,151.713251,149.642368,148.0449646,145.9579741,144.1800783,142.6188822,140.7873608,138.8768892,137.4425683,135.7588634,134.3110555,132.5900064,130.9898803,129.355457,127.8488942,126.5210674,124.9177678,123.2395689,121.4799521,120.2728328,118.9715806,117.3539876,116.0680975,114.6950371,113.2597005,111.5923049,110.3331123,109.0965173,107.8887469,106.5243065,105.2295626,104.0154642,102.869096,101.3890502,99.97047243,98.99705122,97.85866356,96.75013875,95.65760593,94.17827948,93.10791207,92.23864799,91.17401541,89.90676668,88.84195017,87.77625832
2,55,367.7698148,337.32341,331.4126636,325.5537568,320.2671127,314.796938,309.673521,304.4552516,299.5599216,295.3437647,290.4185558,286.2441453,281.9861143,277.7727958,273.6673058,269.3898466,266.1135484,262.4206083,259.0270136,255.3799446,252.2918295,248.9556617,245.9677878,243.1941013,240.1974551,237.3164595,234.4568192,231.9589951,228.8882475,226.0579578,223.1350699,220.5610439,218.3504364,215.4411701,212.9833018,210.4046552,207.7740005,205.4226034,202.6540102,200.1287213,198.0277856,195.4541693,192.7564168,190.765821,188.4511361,186.0792353,184.01413,181.3697207,179.6373402,177.4840111,175.2146873,173.0700413,170.9204985,168.7545577,166.6943412,164.7815656,162.7543864,160.8350292,158.8753969,157.0143516,154.9581226,153.2901723,151.5526678,149.8691838,147.739375,146.0797676,144.1591074,142.5833195,140.9707085,139.0513654,137.3066444,135.7102672,134.2469284,132.695194,130.8302574,129.2929985,127.6435884,126.318207,124.8970658,123.196799,121.6822731,120.3647594,118.8637126,117.3962742,115.777265,114.4393492,113.1892964,111.8094702,110.5061667,109.0670833,107.6749063,106.5234563,105.2035609,104.1018955,102.6140529,101.5362617,100.0592351,99.18809743,97.91344452,96.64189386
2,56,402.693866,369.603731,363.0978317,356.9252198,350.4969625,344.8657061,338.8834247,333.9533622,328.2817833,323.2741375,318.4085179,313.6909712,308.986182,304.3991953,300.1110815,295.7646548,291.3916027,287.5127531,283.9498491,279.7330058,276.4968715,272.5189027,269.4486114,266.409517,263.0090659,259.7868879,256.5872967,253.7644547,250.5788009,247.6015699,244.6512784,241.8916863,238.947836,236.0401054,233.62648,230.6481212,227.8807647,225.006967,222.293781,219.6703795,216.8210321,214.1579284,211.7464452,209.056558,206.4040987,203.8578285,201.3193826,198.9876444,196.5045657,194.2714763,192.0996293,189.6514825,187.3445805,185.3734186,182.7943984,180.4401574,178.3364137,176.3534131,174.3257197,172.0539566,169.675617,167.9835415,165.8337485,163.8418019,162.121685,159.969878,157.8839298,156.4016539,154.211062,152.6193047,150.7139618,148.7662384,146.96198,145.2837062,143.5100892,141.6295336,140.0687708,138.1724294,136.8060365,135.1232576,133.3680273,131.7955095,130.2111817,128.6530687,126.9251255,125.4608688,124.0774545,122.586016,120.9715413,119.4403884,118.181974,116.7724498,115.2049411,114.0746647,112.5618865,111.0651124,109.7792695,108.6944555,107.416005,105.9337914
2,57,440.0891463,404.0734977,396.8693043,389.8668055,383.3970031,376.8137219,371.0224309,364.6963701,359.0933052,353.3914731,348.0593605,342.759582,337.816649,332.5895583,328.0855536,323.310556,318.9833903,314.5501492,310.0798418,306.412002,301.9015369,298.5410916,294.3335414,291.0086777,287.6854214,284.3419613,280.6620417,277.3800176,273.8846882,270.6830794,267.5651348,264.4715528,261.2168612,258.1183635,255.1343916,252.3611636,248.8717072,245.6903496,243.0362533,239.9622718,237.0191732,233.8478929,231.3339864,228.3762352,225.6966835,222.8910927,220.3490609,217.8575076,215.2366528,212.411073,209.6616238,207.2293696,205.0409752,202.1268966,199.8987692,197.1152935,195.1179459,192.6171498,190.4589353,188.0993199,185.9468593,183.4763136,181.4975811,179.5054913,176.8265304,175.0671162,172.8917638,170.8036503,168.6955632,166.5280714,164.7442929,162.852821,160.4860558,158.6881777,156.7937506,155.0120935,152.8996167,151.3138154,149.381637,147.757975,146.0225286,143.9971327,142.5734935,140.5085827,139.0979158,137.1046387,135.5866842,134.1552812,132.2162081,130.9733796,129.2117678,127.7288677,126.0993405,124.7176252,122.9723131,121.4486312,120.1426468,118.8479168,117.5542312,115.6668554
2,58,479.8668602,440.6725595,433.3999241,426.0913255,418.7927563,411.9469215,404.9242357,398.48975,392.2112563,386.12243,379.9734168,374.5326386,369.2387701,363.6347866,358.3607112,353.4566847,348.4705888,343.5292565,338.5901978,334.5343542,330.281313,325.7635082,321.9930213,317.949406,314.296841,310.4525108,306.7104672,303.0289117,299.2099746,295.696551,292.2493922,288.9802931,285.2764665,281.9752085,278.4880686,275.6131855,272.0488217,268.7432786,265.3714865,262.292668,259.0943506,255.8228507,252.8283998,250.0053573,246.5341067,243.6383324,240.7044414,237.6479358,234.9406684,232.0196714,229.2958955,226.4626088,223.9467266,220.9225055,218.2631649,215.9679427,213.1679156,210.7066678,208.0427016,205.7112522,202.7898974,200.5331566,198.1819245,195.6955598,193.6440942,191.1296985,188.8995375,186.6979819,184.1812992,182.0859839,179.9430858,177.7539534,175.6623846,173.735419,171.2988368,169.4025064,167.3964262,165.4796546,163.2224093,161.4662418,159.3683219,157.3647554,155.6988304,153.7890216,151.8653572,149.9741746,148.3312222,146.3434659,144.6568894,143.0813162,141.1922223,139.4008797,137.8939973,136.0426307,134.6450322,132.8856902,131.1489897,129.8323417,128.3274918,126.6236173
2,59,522.2255393,480.4050233,472.5368597,464.5134222,456.8198779,449.199608,441.6980528,434.6381056,427.9499187,421.0391125,414.6583311,408.2789906,402.5157774,396.8025451,391.1800744,385.226153,380.1117681,374.7237939,369.6700488,364.5193009,360.409166,355.5857771,350.8234934,346.6217875,342.1964207,338.4238495,334.2807294,330.3672318,326.2211149,322.7927135,318.9991685,314.8495335,310.9694473,307.5265463,303.965963,300.2999675,296.6369994,293.1423539,289.390544,285.8268715,282.5662827,279.2463595,275.6401303,272.3698182,269.237419,265.7488624,262.6496525,259.607182,256.2673397,253.0673444,250.0655704,247.1711036,244.0105723,241.3885884,238.4071231,235.5502146,232.7411317,229.7037814,227.0012336,224.1843254,221.6801406,218.8479501,216.2591531,213.5855594,211.0175772,208.6859341,205.90526,203.6292153,201.1851362,198.6635555,196.154894,193.8235606,191.8716392,189.3652395,187.0190688,185.0174625,182.4732995,180.4562442,178.0892188,176.2311225,173.7915123,171.8562932,169.7917186,167.8470502,165.6569432,163.8709448,161.9095362,159.7861261,157.7363195,155.9955553,154.1699719,152.2408328,150.2144402,148.6819126,146.8080837,144.9901377,143.215901,141.6671104,139.7367288,138.4220488
2,60,567.2193243,521.9284552,513.9185149,505.7617194,497.4363475,489.0696255,481.0915352,473.3321423,465.4966346,458.3068109,451.5972406,444.9004615,438.0794083,431.7742684,425.8594598,419.7738806,413.8190482,408.2355178,402.705893,397.359467,392.0416532,387.39507,382.264565,377.5406597,372.8745378,368.2092604,364.0148,359.7923957,355.7078078,351.3199295,347.3643094,342.8132066,338.6345908,334.8070567,330.4839261,326.8873828,323.0307124,318.9851299,315.7794148,311.3963894,308.0897759,304.2237904,300.3212415,296.6006603,292.8378999,289.6382628,286.1549552,282.6161181,279.2249978,275.8395663,272.6080234,269.261044,265.9235927,262.6448977,259.6642409,256.284036,253.4414334,250.5330262,247.242579,244.1019543,241.3622379,238.2420664,235.7130595,232.3471875,229.7807093,227.1248928,224.292467,221.6695386,218.9148415,216.4395796,213.9112856,211.1997946,208.4646961,206.3216081,203.8281817,201.2761858,198.8474611,196.514086,194.0533431,191.8782316,189.5575701,187.2871858,185.0827963,182.7396067,180.5115198,178.2467498,175.9661944,174.1403638,171.9459445,169.6232513,167.825069,165.7461943,163.7742029,161.9149329,159.7476392,158.0515454,156.2134662,154.0196098,152.2553707,150.5125263
2,61,616.176293,566.737463,558.2492283,549.4202581,540.9160448,531.7300866,523.4000779,514.7737151,506.6894658,499.1496637,491.3918288,483.9680202,476.722644,469.6738149,463.0392012,456.714935,450.3774676,444.4594245,438.3560442,432.5178735,426.9400097,421.0203056,416.1031148,410.9405859,405.5028393,401.1244934,396.1017788,391.1770411,386.8717079,382.3844235,377.5217272,373.2700414,368.6122979,364.1728692,360.1603733,355.5909392,351.3017244,347.2400099,343.2060168,338.9911692,334.8809575,330.9331096,326.9282865,322.9083183,319.065805,315.0719707,311.5801978,307.3981974,303.6750677,300.2075414,296.5053114,292.7261469,289.2633523,285.6877841,282.5000228,279.1239125,275.5649524,272.5034008,269.2608542,265.9140557,262.3576541,259.2721339,256.2011568,253.3040862,250.2452097,247.1230612,244.1563726,241.2469817,238.3480268,235.537686,232.8139243,229.8511104,227.1504829,224.4396526,221.8912625,218.9801474,216.4366712,213.7951885,211.2406826,208.5487726,206.1339957,203.562122,201.4589144,198.9813693,196.5685597,194.2622795,191.4954956,189.3432196,186.8136212,184.959522,182.7702035,180.4980188,178.1614473,176.347113,174.0435717,172.0477119,169.719599,167.6589683,165.8495102,163.6654622
2,62,669.7079487,615.4867281,605.7499264,596.940887,588.0319163,578.5716806,569.2019036,560.3420514,551.247541,542.7408412,534.5183333,526.5941088,518.8370774,511.4420133,503.7467245,496.7841708,490.0604064,483.4644181,476.9593671,470.5105634,464.4189278,458.4365929,452.7157978,447.3134612,441.9003003,436.5751812,431.1395886,425.6576859,420.6264462,415.7682237,410.8747319,405.7637476,400.9913723,396.1899882,391.4843018,387.0457777,382.201965,377.8995179,373.1676597,368.8865799,364.7484087,359.8607486,355.7189797,351.6190724,347.2546565,342.8143782,338.8484384,334.5918531,330.7140518,326.834188,322.5641419,318.7754989,315.140219,311.2810468,307.3977606,303.8113268,299.9944773,296.4801294,292.7429975,289.1442793,285.9393011,282.211528,278.8023697,275.5630345,272.0643768,268.8673142,265.6166927,262.5479947,259.3397956,256.3743798,253.0743489,250.3123547,247.1257962,244.2222551,241.3224989,238.1516843,235.4688117,232.9350245,229.863682,227.0869289,224.3771265,221.7194375,218.8923959,216.523678,213.5535917,211.0670708,208.6789247,206.2459446,203.7948144,201.1766543,198.8260976,196.1487269,194.0150659,191.8248694,189.3495943,187.0050761,184.7736017,182.6186667,180.3322718,178.1006763
2,63,728.6205715,668.991022,658.3686248,648.1937916,638.5141663,629.1766417,619.1982984,609.801027,600.0856198,590.7098779,581.9091131,572.904224,564.5247324,556.5911132,548.3672876,540.6768022,532.9500752,526.2751585,518.9704438,512.3676912,505.7244741,499.2440216,492.7158026,486.5409457,480.6739598,474.7765263,468.799661,463.3196593,457.9785256,452.499204,447.3053851,441.7727673,436.406801,431.122443,426.1256072,421.1453502,415.8037315,410.8737273,406.1177267,401.1431797,396.5615346,391.848672,387.1145823,382.551827,377.9336987,373.4637061,368.6408292,364.505855,359.9718952,355.2183025,350.9423266,346.6444459,342.7442779,338.4739422,334.4416997,330.4457175,326.2064725,322.5785026,318.6665305,314.6732602,311.1198372,307.1765286,303.3020649,299.8070922,295.9536644,292.7256676,289.1564147,285.32757,282.3668423,278.8510213,275.5973432,272.2299634,268.9972607,265.7981351,262.4750907,259.3866067,256.2381136,253.1366462,250.1790858,247.1087625,244.323486,241.1610367,238.2568764,235.601247,232.5296255,229.9175682,226.9222813,224.4435582,221.4942211,218.949629,216.0291097,213.591468,211.2433445,208.6233732,206.16659,203.4326715,201.2460996,198.7740912,196.1832339,193.8701454
2,64,793.5370023,728.2025232,716.1840334,704.8823176,694.2223997,684.5207088,673.8077369,663.9825754,653.4027776,643.7601799,633.5361631,624.0876085,614.8885815,605.9672023,597.3483242,589.1140556,580.5752914,572.7351725,565.6903172,557.8816014,550.7912792,543.8846814,536.8651224,529.8777483,523.5864293,517.0390776,511.2131632,504.3764025,498.5354867,492.6709402,486.6452505,481.1026958,475.3932618,469.5285326,463.737821,458.4937639,452.770949,447.6421058,442.1233592,437.1530239,431.6853933,426.7353759,421.8862554,416.4822569,411.495487,406.6293184,401.5922782,396.8402356,391.8605847,387.0562969,382.4427821,378.0561425,373.2734176,368.7168098,364.2493457,359.9996126,355.5752708,351.0991328,347.1436118,343.0581373,338.5592082,334.8018764,330.5171848,326.5415034,322.5490283,318.7511037,314.887993,310.9317161,307.1658915,303.6490122,300.0333852,296.2665232,293.255132,289.3288217,285.6853976,282.5856588,279.3091093,275.968268,272.6630889,269.2788011,265.7751087,262.7627628,259.5763506,256.6368232,253.2854713,250.3652057,247.245318,244.3729079,241.3693461,238.5273419,235.4572092,232.6416733,229.6907482,227.253007,224.5504365,221.8189564,219.0242907,216.5850402,213.6647981,211.4439207
2,65,867.3302894,794.851649,781.4117677,768.4526316,756.9290631,745.1573204,734.5983648,723.7344257,713.3637518,702.2132693,691.5364793,681.1154686,671.3179068,661.0836713,651.9683695,642.7808568,633.835773,625.1097454,616.9435597,609.1042715,601.2220467,593.4982574,586.0015207,578.7881103,571.7294635,564.4771794,557.5498554,551.0742162,543.958641,537.6837874,531.3035316,524.566044,518.4193119,512.7700132,506.3974012,500.3486132,494.3089732,488.5218171,482.6604852,476.9371488,470.8658839,465.5516584,459.9260606,454.9452148,449.1751077,443.7616562,438.4855384,433.1228202,427.7192061,422.6554854,417.6027424,412.4627827,407.4969343,402.5208481,397.5188726,392.5320045,388.0194738,383.0816531,378.5528112,374.1900155,369.9321307,364.8958292,360.8918192,356.228003,352.2014785,347.7449067,343.5594371,339.2626484,335.3408158,330.9616971,327.3079575,323.3622722,319.503351,315.7626467,311.99398,308.33186,304.5950462,300.6978787,297.3803651,293.6522922,290.2726086,286.7653134,283.305213,279.875273,276.4612954,273.270191,269.6302245,266.6391426,263.4513193,260.1223128,256.9535134,253.766518,250.6276151,247.7750178,244.8221056,242.0290064,238.8089098,236.150924,233.2485157,230.4845872
2,66,950.5883316,871.2411585,854.9410812,840.5573223,826.9606064,814.5127203,802.6822091,790.977212,779.4878599,768.1202043,756.7469708,745.4067444,734.4260665,724.0747071,713.0842397,703.6429453,693.7581662,684.4695908,674.9208508,666.2126157,658.0450373,649.1804601,641.1331742,633.3725688,625.4262418,617.730617,609.8886928,602.8952363,595.828414,587.7143547,580.9292759,574.0318907,567.1170959,560.5773453,554.0492473,547.3906456,540.6265285,534.4016722,527.8416754,521.671377,515.6703602,509.1940349,503.0908032,497.5705682,491.8029158,485.7688481,479.465712,473.8467182,467.9308844,462.5553772,456.7617351,451.4782389,445.8766998,440.3691098,435.0008798,429.4996138,424.4025251,419.5630404,414.2212031,409.1130273,404.6928288,399.818122,394.645926,390.1159034,385.0262333,380.3577871,375.9171101,371.3469419,367.0322123,362.4544164,357.8773715,353.8494531,349.7745534,345.375123,341.3227991,337.2732324,333.1560537,329.4251077,325.3386776,321.3959755,317.6765226,313.8667689,310.1373278,306.2236413,302.5438514,298.6470614,295.1760421,291.8858335,287.9328961,284.4169132,281.3884676,277.8749987,274.5526395,270.8640816,267.8886,264.6117093,261.5094067,258.2008581,255.2603922,252.2931094
2,67,1046.274525,957.2661037,939.2604283,922.1954,907.2818791,892.5175662,879.2865579,866.451099,854.4516096,842.1292926,829.8096042,821.1311713,812.2316735,800.1931673,788.5905838,777.6355826,766.8995946,756.5095982,746.3138771,736.4416428,727.443179,718.3585912,708.9361788,699.9060397,691.8441096,683.5325995,674.4176677,666.3725915,658.2022172,650.1684767,642.0398523,634.559645,626.7381029,619.7005136,612.2595896,605.3353314,597.6701756,590.2372281,583.6278503,576.5079987,569.7260104,563.0537197,556.2302954,549.484929,543.4018417,537.0828355,530.119541,523.8451987,517.6141107,511.4178246,504.8422073,498.7060958,493.0079952,486.8706303,481.1767861,475.053213,469.4469352,463.5328823,457.9938013,452.4785521,446.8878117,441.742541,436.4814917,431.0972202,425.9197607,420.7363855,415.5847595,410.6074721,405.6648766,400.6088539,395.7717716,391.1735538,386.2957203,381.8449867,377.3153317,372.7108743,368.5824644,364.0049213,359.6329877,355.3637857,351.2346049,346.874908,342.6336495,338.680479,334.3067559,330.3706243,326.6324262,322.646967,318.8225687,314.5282454,311.0861248,307.2610468,303.3739993,299.8880967,296.2474275,292.7021886,289.0741004,285.4297424,282.2179031,278.7725386
2,68,1153.912972,1055.122192,1033.784074,1014.940802,996.9398183,981.0255166,965.4010338,951.5065278,937.5480375,924.6937839,911.8929073,904.9061652,898.5756369,886.0029268,872.7558741,860.6217083,848.7807281,837.2648128,825.9897704,815.4643098,804.3977922,794.438258,785.1250449,774.6618652,765.4340232,756.0068043,747.0096645,737.6021052,728.0234011,719.7552363,711.0894129,701.9733673,693.9603059,685.3637619,677.0206807,669.5901401,661.7905243,653.5690944,645.4793062,638.1314011,630.4281824,622.7512569,615.5399855,607.9335676,600.7214603,594.1711146,587.3003285,579.7563039,572.8207316,566.0621316,559.1184875,552.0119947,545.3739733,539.0419509,532.2029256,526.1203031,519.5638481,513.0121934,506.6809647,500.8562432,494.5461432,488.6294328,482.860804,477.2128065,471.1209757,465.6661601,459.6861907,454.3304828,448.6373402,443.5498015,437.9373622,432.8102243,427.4975454,422.1839264,417.3360015,412.4414369,407.4841991,402.8306904,397.783807,392.9812033,388.5282719,383.7743861,378.9863865,374.7471661,370.1289096,365.5061263,361.0863246,356.6262847,352.7698542,348.3968201,343.9623028,339.7155744,335.9319647,331.6498622,327.5586814,323.9507671,320.0258031,316.0281696,312.2405123,308.4925267
2,69,1275.891079,1165.60854,1141.640937,1119.242133,1099.066714,1079.950178,1062.84883,1046.671319,1031.333752,1016.717715,1003.004924,996.0021228,988.8538409,975.1616998,961.4500014,947.445621,934.4823498,921.4726059,909.6041871,897.617609,886.0591056,874.1981914,863.9147453,853.4437736,842.8124982,832.6859101,822.5250238,812.1333626,802.1704625,792.0450345,782.6320724,773.3063722,763.4390539,754.5944524,745.1925185,736.4590331,727.8286366,719.3615576,710.8008428,702.2734595,693.9109316,685.6010802,677.2349984,669.4543361,661.2758311,653.5729768,645.8463642,638.6288461,630.7208387,622.8704353,615.8124515,607.8640918,600.4465165,593.5449546,585.8300059,578.771071,571.7796353,565.0376408,558.0326896,551.2464574,544.8623476,537.719437,531.4561595,525.2576848,518.9878151,512.3890841,506.4138046,500.0471845,494.2802961,488.3191832,482.4029712,476.4399971,470.7846149,464.7405088,459.4199326,454.1597,448.6690764,443.127747,437.9372414,432.6278211,427.3863772,422.3071896,417.357053,412.5703307,407.4514833,402.3759973,397.7165923,392.8034368,388.0479477,383.4407018,378.7263146,374.3613532,369.7285306,365.1169267,360.8576355,356.573284,352.1435444,348.0401475,343.8734228,339.519039
2,70,1412.091783,1289.332164,1261.94564,1236.854305,1213.03434,1191.79425,1171.373137,1153.160459,1135.835271,1119.748315,1103.778612,1092.731741,1081.383851,1066.354967,1051.498017,1037.162595,1022.387332,1008.862698,995.1459786,982.2148292,969.5088885,957.1094078,944.6294802,933.5315489,922.298325,911.0116284,899.9047882,888.7834014,878.0739763,866.9979728,855.9808352,846.1430727,835.8449946,825.1728626,815.4803414,805.5622153,795.9632603,786.8201018,777.8994544,768.249236,759.0151269,749.8681316,741.1645447,732.0861627,723.7259047,714.7123883,706.5052635,698.2693009,690.462576,681.4584471,673.3636608,665.5007209,656.9947136,649.2509013,641.3245696,633.4191759,625.6236559,618.4652365,610.739316,603.2708959,595.7760488,588.5823941,581.5746258,574.4821099,567.8527217,561.1708064,554.2773007,547.7688977,540.5641048,534.1414737,527.8869958,521.3504895,515.0298151,508.8349388,502.7156018,496.714843,491.0338241,484.9352795,479.4577713,473.4993796,467.9195661,462.2276433,456.7273878,451.1347724,445.6817145,440.3294088,435.2278546,429.8664501,424.6696463,419.6112102,414.4602024,409.6153425,404.6614558,399.6363786,394.8347843,390.1633367,385.4681903,380.4207305,376.3454455,371.5843788
2,71,1565.026343,1427.105116,1395.899965,1367.512742,1340.932776,1315.545375,1293.196309,1271.219376,1252.259055,1233.78219,1215.86543,1199.0099,1183.574843,1167.768549,1151.621833,1135.628976,1120.503685,1105.061128,1089.971194,1075.837509,1061.904443,1048.780965,1035.667817,1022.343107,1010.183637,998.4293455,985.9830951,973.9776154,961.9552397,950.3748084,938.0865398,926.5910164,915.8633771,904.9074138,893.2273071,882.8380478,872.0431215,861.5776471,851.6382646,841.766592,831.4755532,821.5366431,811.9546138,801.8753459,792.7400204,783.2232326,773.6157787,764.848201,755.7374504,747.1030986,737.8001572,728.9828959,720.3927396,711.3333859,702.7432343,694.342418,686.0226009,677.5713167,669.2650406,661.1294317,652.862274,645.0458272,637.6992966,629.453068,621.918561,614.7290636,607.62925,599.9318825,592.8201412,585.1521209,578.1430915,571.4200784,564.4877348,557.5402715,550.7688521,544.0968519,537.6050254,531.0353635,524.9698176,518.8782787,512.5715437,506.4907193,500.3409413,494.415205,488.6121315,482.7052742,476.6730349,471.0976287,465.2425077,459.529425,454.1561922,448.6653034,443.2358193,437.8915119,432.670899,427.4415759,422.1203097,417.2055572,412.1532027,407.2393885
2,72,1736.819838,1584.935642,1548.939306,1515.967793,1485.643784,1457.346224,1430.721148,1406.816471,1383.091359,1362.925437,1342.686207,1324.180818,1306.569223,1289.338004,1272.313312,1255.020435,1238.124743,1221.549816,1204.827166,1189.284856,1173.687485,1159.290784,1144.669653,1130.416483,1116.295669,1103.073363,1090.178648,1076.743812,1063.411313,1050.341062,1037.854678,1024.347603,1011.819969,999.845454,988.1468894,975.1226246,964.0599866,952.3040089,940.8840977,930.3212137,919.486724,908.02983,897.1862099,886.6409309,875.8497972,865.5937832,855.1451271,844.7707178,834.8501225,825.6942534,816.2395464,805.7998658,796.0147113,786.6885299,776.8585142,767.3389798,758.1642482,748.9960519,739.5820346,731.2771765,722.1304448,713.4145301,704.4780847,696.0408444,687.4331276,679.2657856,671.2049185,663.464871,654.8421789,647.4003946,639.124041,631.7270632,623.7591779,616.4376454,609.005181,601.5774951,594.0551648,587.2388228,580.1682466,573.2099423,566.6834056,559.7797167,553.4020847,546.5648213,540.2150881,533.5376858,527.1706323,521.1132064,514.3871481,508.2473367,502.0003313,496.290583,490.2107308,484.3801203,478.165567,472.4896663,467.0027144,461.1974926,455.5838013,450.2691687
2,73,1931.415943,1762.360582,1722.907393,1684.642973,1649.791051,1617.534751,1587.736733,1558.887787,1533.498774,1508.424117,1487.196932,1465.179681,1445.203591,1425.76443,1407.59472,1389.279071,1370.755688,1352.307072,1334.825483,1316.828587,1299.921811,1283.251232,1267.410977,1251.747677,1236.428241,1220.809281,1206.729457,1192.456555,1177.728923,1163.426688,1149.286347,1135.394155,1120.917646,1107.084863,1093.935726,1080.75852,1066.758528,1054.57268,1041.852712,1029.359754,1017.620342,1005.79152,993.3603007,981.6143263,969.9054421,958.356215,947.364359,935.8045198,924.4477534,913.7432954,903.4078616,893.119034,881.4586041,871.1479709,860.7302245,850.1311399,839.8586275,829.5212413,819.268467,809.5289872,799.7349991,789.9216522,780.3805148,770.6648495,761.5065508,752.057205,743.1304609,734.4577912,725.8350463,716.8803566,708.5323034,699.3239499,690.9699027,682.7359394,674.7916937,666.5807947,658.2101615,650.231027,642.5952732,634.9826272,627.5383322,619.8761585,612.3465797,605.2130141,597.8963483,590.8916647,583.995053,576.9355383,569.9540951,563.1723737,556.2846979,549.7082816,542.9741156,536.5043141,530.025936,523.568299,517.1823117,510.966119,504.857572,498.722993
2,74,2147.316942,1961.735135,1918.458783,1876.335763,1835.45919,1798.226618,1764.004296,1732.202254,1702.212399,1674.866005,1648.23918,1624.523814,1601.303143,1580.169111,1559.280966,1539.523838,1519.225639,1499.078827,1479.534276,1460.861563,1441.591388,1423.397581,1405.278399,1388.415673,1371.661838,1354.863007,1337.945686,1322.257001,1306.59323,1290.958731,1274.605743,1259.366146,1244.03032,1228.330626,1213.158498,1198.62638,1184.586693,1169.16019,1155.640225,1141.893394,1127.91816,1115.16202,1102.299703,1088.835939,1075.43359,1063.08262,1049.980134,1037.91152,1025.541842,1013.209283,1001.377341,989.8553181,978.7111113,966.2358655,954.413621,943.26108,931.8852239,920.2878153,909.134505,898.3141019,887.0938284,876.6468589,866.0058221,855.2312667,844.7858244,835.0077575,824.6876777,814.6056606,805.3269385,795.5677843,785.7272994,776.3384365,766.3074647,757.3314303,748.2179191,739.1756067,730.5775405,721.6509057,712.6969099,704.4138732,696.213394,687.566653,679.6177458,671.6514751,663.2898371,655.4786964,647.8077647,640.2356211,632.467725,624.7639431,617.0174492,609.5847766,602.6598766,595.0940047,587.9827942,581.0456148,573.8674049,566.9517241,559.9634883,553.2946878
2,75,2395.74904,2186.869891,2140.600768,2094.15686,2049.140804,2006.168646,1966.35933,1929.6787,1896.17591,1863.123727,1834.582192,1805.919541,1781.090974,1755.715834,1732.708422,1709.80735,1688.702792,1667.123079,1645.373141,1623.92167,1603.967548,1582.793755,1563.01501,1543.457314,1525.44631,1507.011825,1488.507008,1470.026498,1452.658384,1436.079273,1418.227762,1400.690636,1383.752196,1367.256804,1349.646921,1333.184232,1317.363275,1301.727352,1284.703886,1270.158777,1254.637134,1239.93453,1225.563626,1211.367324,1196.291094,1181.968882,1168.203428,1154.452286,1140.920949,1127.009891,1113.477971,1100.381819,1088.070147,1075.582421,1061.799499,1048.897491,1036.689175,1023.785601,1011.502729,999.1673605,987.2999081,974.9948684,963.4523978,951.5651173,939.9202948,928.4844939,917.6570132,905.9099131,895.4608812,884.8290879,874.6101999,863.5193293,853.6009364,842.5918016,832.4692979,822.5705094,812.8838684,802.8739343,793.0797545,783.297614,774.3014157,765.2260895,755.7673405,747.2657431,737.6966121,729.416107,720.6411905,712.0672505,703.5763815,695.3062309,686.6354861,678.3487106,670.1197579,661.9181399,654.160524,646.3724454,638.4909211,630.9929273,623.0529595,615.6785148
